	Syncephalastrum_racemosum_CBS_440.59_Plus.aa	Syncephalastrum_racemosum_CBS_441.59-.aa
OG0011176		GBNXB_004611-T1
OG0011177		GBNXB_004612-T1
OG0011178		GBNXB_004614-T1
OG0011179		GBNXB_004615-T1
OG0011180		GBNXB_004616-T1
OG0011181		GBNXB_004617-T1
OG0011182		GBNXB_004618-T1
OG0011183		GBNXB_004619-T1
OG0011184		GBNXB_004620-T1
OG0011185		GBNXB_004621-T1
OG0011186		GBNXB_004622-T1
OG0011187		GBNXB_004623-T1
OG0011188		GBNXB_004624-T1
OG0011189		GBNXB_004625-T1
OG0011190		GBNXB_004627-T1
OG0011191		GBNXB_004628-T1
OG0011192		GBNXB_004629-T1
OG0011193		GBNXB_004631-T1
OG0011194		GBNXB_004633-T1
OG0011195		GBNXB_004634-T1
OG0011196		GBNXB_004636-T1
OG0011197		GBNXB_004637-T1
OG0011198		GBNXB_004638-T1
OG0011199		GBNXB_004639-T1
OG0011200		GBNXB_004640-T1
OG0011201		GBNXB_004641-T1
OG0011202		GBNXB_004642-T1
OG0011203		GBNXB_004643-T1
OG0011204		GBNXB_004647-T1
OG0011205		GBNXB_004648-T1
OG0011206		GBNXB_004650-T1
OG0011207		GBNXB_004651-T1
OG0011208		GBNXB_004652-T1
OG0011209		GBNXB_004653-T1
OG0011210		GBNXB_004654-T1
OG0011211		GBNXB_004655-T1
OG0011212		GBNXB_004656-T1
OG0011213		GBNXB_004660-T1
OG0011214		GBNXB_004662-T1
OG0011215		GBNXB_004663-T1
OG0011216		GBNXB_004665-T1
OG0011217		GBNXB_004669-T1
OG0011218		GBNXB_004670-T1
OG0011219		GBNXB_004671-T1
OG0011220		GBNXB_004672-T1
OG0011221		GBNXB_004673-T1
OG0011222		GBNXB_004674-T1
OG0011223		GBNXB_004676-T1
OG0011224		GBNXB_004678-T1
OG0011225		GBNXB_004679-T1
OG0011226		GBNXB_004682-T1
OG0011227		GBNXB_004683-T1
OG0011228		GBNXB_004685-T1
OG0011229		GBNXB_004686-T1
OG0011230		GBNXB_004687-T1
OG0011231		GBNXB_004688-T1
OG0011232		GBNXB_004689-T1
OG0011233		GBNXB_004690-T1
OG0011234		GBNXB_004691-T1
OG0011235		GBNXB_004692-T1
OG0011236		GBNXB_004693-T1
OG0011237		GBNXB_004695-T1
OG0011238		GBNXB_004696-T1
OG0011239		GBNXB_004697-T1
OG0011240		GBNXB_004698-T1
OG0011241		GBNXB_004704-T1
OG0011242		GBNXB_004705-T1
OG0011243		GBNXB_004707-T1
OG0011244		GBNXB_004708-T1
OG0011245		GBNXB_004710-T1
OG0011246		GBNXB_004712-T1
OG0011247		GBNXB_004713-T1
OG0011248		GBNXB_004714-T1
OG0011249		GBNXB_004717-T1
OG0011250		GBNXB_004720-T1
OG0011251		GBNXB_004726-T1
OG0011252		GBNXB_004728-T1
OG0011253		GBNXB_004733-T1
OG0011254		GBNXB_004739-T1
OG0011255		GBNXB_004742-T1
OG0011256		GBNXB_004763-T1
OG0011257		GBNXB_004767-T1
OG0011258		GBNXB_004768-T1
OG0011259		GBNXB_004769-T1
OG0011260		GBNXB_004771-T1
OG0011261		GBNXB_004779-T1
OG0011262		GBNXB_004781-T1
OG0011263		GBNXB_004787-T1
OG0011264		GBNXB_004788-T1
OG0011265		GBNXB_004789-T1
OG0011266		GBNXB_004790-T1
OG0011267		GBNXB_004791-T1
OG0011268		GBNXB_004792-T1
OG0011269		GBNXB_004793-T1
OG0011270		GBNXB_004794-T1
OG0011271		GBNXB_004795-T1
OG0011272		GBNXB_004796-T1
OG0011273		GBNXB_004797-T1
OG0011274		GBNXB_004799-T1
OG0011275		GBNXB_004800-T1
OG0011276		GBNXB_004802-T1
OG0011277		GBNXB_004803-T1
OG0011278		GBNXB_004804-T1
OG0011279		GBNXB_004805-T1
OG0011280		GBNXB_004807-T1
OG0011281		GBNXB_004808-T1
OG0011282		GBNXB_004809-T1
OG0011283		GBNXB_004810-T1
OG0011284		GBNXB_004811-T1
OG0011285		GBNXB_004812-T1
OG0011286		GBNXB_004813-T1
OG0011287		GBNXB_004814-T1
OG0011288		GBNXB_004815-T1
OG0011289		GBNXB_004816-T1
OG0011290		GBNXB_004817-T1
OG0011291		GBNXB_004820-T1
OG0011292		GBNXB_004823-T1
OG0011293		GBNXB_004824-T1
OG0011294		GBNXB_004825-T1
OG0011295		GBNXB_004826-T1
OG0011296		GBNXB_004828-T1
OG0011297		GBNXB_004829-T1
OG0011298		GBNXB_004830-T1
OG0011299		GBNXB_004831-T1
OG0011300		GBNXB_004832-T1
OG0011301		GBNXB_004833-T1
OG0011302		GBNXB_004834-T1
OG0011303		GBNXB_004835-T1
OG0011304		GBNXB_004836-T1
OG0011305		GBNXB_004838-T1
OG0011306		GBNXB_004839-T1
OG0011307		GBNXB_004841-T1
OG0011308		GBNXB_004842-T1
OG0011309		GBNXB_004843-T1
OG0011310		GBNXB_004845-T1
OG0011311		GBNXB_004846-T1
OG0011312		GBNXB_004847-T1
OG0011313		GBNXB_004849-T1
OG0011314		GBNXB_004850-T1
OG0011315		GBNXB_004851-T1
OG0011316		GBNXB_004852-T1
OG0011317		GBNXB_004853-T1
OG0011318		GBNXB_004854-T1
OG0011319		GBNXB_004855-T1
OG0011320		GBNXB_004856-T1
OG0011321		GBNXB_004863-T1
OG0011322		GBNXB_004871-T1
OG0011323		GBNXB_004872-T1
OG0011324		GBNXB_004877-T1
OG0011325		GBNXB_004878-T1
OG0011326		GBNXB_004879-T1
OG0011327		GBNXB_004883-T1
OG0011328		GBNXB_004884-T1
OG0011329		GBNXB_004886-T1
OG0011330		GBNXB_004891-T1
OG0011331		GBNXB_004893-T1
OG0011332		GBNXB_004894-T1
OG0011333		GBNXB_004896-T1
OG0011334		GBNXB_004897-T1
OG0011335		GBNXB_004898-T1
OG0011336		GBNXB_004899-T1
OG0011337		GBNXB_004900-T1
OG0011338		GBNXB_004901-T1
OG0011339		GBNXB_004904-T1
OG0011340		GBNXB_004905-T1
OG0011341		GBNXB_004906-T1
OG0011342		GBNXB_004907-T1
OG0011343		GBNXB_004908-T1
OG0011344		GBNXB_004909-T1
OG0011345		GBNXB_004911-T1
OG0011346		GBNXB_004912-T1
OG0011347		GBNXB_004914-T1
OG0011348		GBNXB_004915-T1
OG0011349		GBNXB_004916-T1
OG0011350		GBNXB_004917-T1
OG0011351		GBNXB_004918-T1
OG0011352		GBNXB_004919-T1
OG0011353		GBNXB_004922-T1
OG0011354		GBNXB_004923-T1
OG0011355		GBNXB_004924-T1
OG0011356		GBNXB_004925-T1
OG0011357		GBNXB_004926-T1
OG0011358		GBNXB_004929-T1
OG0011359		GBNXB_004930-T1
OG0011360		GBNXB_004931-T1
OG0011361		GBNXB_004932-T1
OG0011362		GBNXB_004933-T1
OG0011363		GBNXB_004934-T1
OG0011364		GBNXB_004935-T1
OG0011365		GBNXB_004936-T1
OG0011366		GBNXB_004937-T1
OG0011367		GBNXB_004938-T1
OG0011368		GBNXB_004939-T1
OG0011369		GBNXB_004942-T1
OG0011370		GBNXB_004944-T1
OG0011371		GBNXB_004946-T1
OG0011372		GBNXB_004947-T1
OG0011373		GBNXB_004948-T1
OG0011374		GBNXB_004949-T1
OG0011375		GBNXB_004951-T1
OG0011376		GBNXB_004952-T1
OG0011377		GBNXB_004953-T1
OG0011378		GBNXB_004954-T1
OG0011379		GBNXB_004955-T1
OG0011380		GBNXB_004956-T1
OG0011381		GBNXB_004957-T1
OG0011382		GBNXB_004958-T1
OG0011383		GBNXB_004959-T1
OG0011384		GBNXB_004960-T1
OG0011385		GBNXB_004961-T1
OG0011386		GBNXB_004965-T1
OG0011387		GBNXB_004966-T1
OG0011388		GBNXB_004968-T1
OG0011389		GBNXB_004969-T1
OG0011390		GBNXB_004970-T1
OG0011391		GBNXB_004971-T1
OG0011392		GBNXB_004972-T1
OG0011393		GBNXB_004973-T1
OG0011394		GBNXB_004974-T1
OG0011395		GBNXB_004976-T1
OG0011396		GBNXB_004977-T1
OG0011397		GBNXB_004978-T1
OG0011398		GBNXB_004979-T1
OG0011399		GBNXB_004980-T1
OG0011400		GBNXB_004982-T1
OG0011401		GBNXB_004983-T1
OG0011402		GBNXB_004984-T1
OG0011403		GBNXB_004985-T1
OG0011404		GBNXB_004986-T1
OG0011405		GBNXB_004987-T1
OG0011406		GBNXB_004988-T1
OG0011407		GBNXB_004990-T1
OG0011408		GBNXB_004991-T1
OG0011409		GBNXB_004992-T1
OG0011410		GBNXB_004993-T1
OG0011411		GBNXB_004994-T1
OG0011412		GBNXB_004995-T1
OG0011413		GBNXB_004998-T1
OG0011414		GBNXB_004999-T1
OG0011415		GBNXB_005000-T1
OG0011416		GBNXB_005001-T1
OG0011417		GBNXB_005002-T1
OG0011418		GBNXB_005003-T1
OG0011419		GBNXB_005004-T1
OG0011420		GBNXB_005005-T1
OG0011421		GBNXB_005006-T1
OG0011422		GBNXB_005007-T1
OG0011423		GBNXB_005008-T1
OG0011424		GBNXB_005009-T1
OG0011425		GBNXB_005010-T1
OG0011426		GBNXB_005011-T1
OG0011427		GBNXB_005013-T1
OG0011428		GBNXB_005014-T1
OG0011429		GBNXB_005016-T1
OG0011430		GBNXB_005017-T1
OG0011431		GBNXB_005018-T1
OG0011432		GBNXB_005028-T1
OG0011433		GBNXB_005029-T1
OG0011434		GBNXB_005030-T1
OG0011435		GBNXB_005034-T1
OG0011436		GBNXB_005036-T1
OG0011437		GBNXB_005039-T1
OG0011438		GBNXB_005040-T1
OG0011439		GBNXB_005041-T1
OG0011440		GBNXB_005047-T1
OG0011441		GBNXB_005049-T1
OG0011442		GBNXB_005053-T1
OG0011443		GBNXB_005056-T1
OG0011444		GBNXB_005057-T1
OG0011445		GBNXB_005058-T1
OG0011446		GBNXB_005059-T1
OG0011447		GBNXB_005060-T1
OG0011448		GBNXB_005062-T1
OG0011449		GBNXB_005063-T1
OG0011450		GBNXB_005064-T1
OG0011451		GBNXB_005065-T1
OG0011452		GBNXB_005066-T1
OG0011453		GBNXB_005067-T1
OG0011454		GBNXB_005068-T1
OG0011455		GBNXB_005070-T1
OG0011456		GBNXB_005071-T1
OG0011457		GBNXB_005072-T1
OG0011458		GBNXB_005074-T1
OG0011459		GBNXB_005075-T1
OG0011460		GBNXB_005076-T1
OG0011461		GBNXB_005077-T1
OG0011462		GBNXB_005078-T1
OG0011463		GBNXB_005079-T1
OG0011464		GBNXB_005081-T1
OG0011465		GBNXB_005083-T1
OG0011466		GBNXB_005084-T1
OG0011467		GBNXB_005086-T1
OG0011468		GBNXB_005087-T1
OG0011469		GBNXB_005088-T1
OG0011470		GBNXB_005089-T1
OG0011471		GBNXB_005090-T1
OG0011472		GBNXB_005091-T1
OG0011473		GBNXB_005092-T1
OG0011474		GBNXB_005093-T1
OG0011475		GBNXB_005097-T1
OG0011476		GBNXB_005098-T1
OG0011477		GBNXB_005099-T1
OG0011478		GBNXB_005100-T1
OG0011479		GBNXB_005101-T1
OG0011480		GBNXB_005103-T1
OG0011481		GBNXB_005107-T1
OG0011482		GBNXB_005110-T1
OG0011483		GBNXB_005111-T1
OG0011484		GBNXB_005113-T1
OG0011485		GBNXB_005114-T1
OG0011486		GBNXB_005115-T1
OG0011487		GBNXB_005116-T1
OG0011488		GBNXB_005118-T1
OG0011489		GBNXB_005119-T1
OG0011490		GBNXB_005121-T1
OG0011491		GBNXB_005122-T1
OG0011492		GBNXB_005123-T1
OG0011493		GBNXB_005125-T1
OG0011494		GBNXB_005127-T1
OG0011495		GBNXB_005130-T1
OG0011496		GBNXB_005131-T1
OG0011497		GBNXB_005132-T1
OG0011498		GBNXB_005135-T1
OG0011499		GBNXB_005144-T1
OG0011500		GBNXB_005146-T1
OG0011501		GBNXB_005148-T1
OG0011502		GBNXB_005154-T1
OG0011503		GBNXB_005158-T1
OG0011504		GBNXB_005159-T1
OG0011505		GBNXB_005164-T1
OG0011506		GBNXB_005165-T1
OG0011507		GBNXB_005166-T1
OG0011508		GBNXB_005167-T1
OG0011509		GBNXB_005169-T1
OG0011510		GBNXB_005170-T1
OG0011511		GBNXB_005171-T1
OG0011512		GBNXB_005174-T1
OG0011513		GBNXB_005179-T1
OG0011514		GBNXB_005182-T1
OG0011515		GBNXB_005183-T1
OG0011516		GBNXB_005184-T1
OG0011517		GBNXB_005186-T1
OG0011518		GBNXB_005192-T1
OG0011519		GBNXB_005198-T1
OG0011520		GBNXB_005203-T1
OG0011521		GBNXB_005206-T1
OG0011522		GBNXB_005207-T1
OG0011523		GBNXB_005208-T1
OG0011524		GBNXB_005211-T1
OG0011525		GBNXB_005215-T1
OG0011526		GBNXB_005216-T1
OG0011527		GBNXB_005217-T1
OG0011528		GBNXB_005218-T1
OG0011529		GBNXB_005219-T1
OG0011530		GBNXB_005220-T1
OG0011531		GBNXB_005221-T1
OG0011532		GBNXB_005222-T1
OG0011533		GBNXB_005224-T1
OG0011534		GBNXB_005225-T1
OG0011535		GBNXB_005226-T1
OG0011536		GBNXB_005227-T1
OG0011537		GBNXB_005228-T1
OG0011538		GBNXB_005230-T1
OG0011539		GBNXB_005231-T1
OG0011540		GBNXB_005232-T1
OG0011541		GBNXB_005234-T1
OG0011542		GBNXB_005236-T1
OG0011543		GBNXB_005237-T1
OG0011544		GBNXB_005238-T1
OG0011545		GBNXB_005239-T1
OG0011546		GBNXB_005241-T1
OG0011547		GBNXB_005244-T1
OG0011548		GBNXB_005245-T1
OG0011549		GBNXB_005246-T1
OG0011550		GBNXB_005247-T1
OG0011551		GBNXB_005248-T1
OG0011552		GBNXB_005249-T1
OG0011553		GBNXB_005250-T1
OG0011554		GBNXB_005251-T1
OG0011555		GBNXB_005252-T1
OG0011556		GBNXB_005254-T1
OG0011557		GBNXB_005256-T1
OG0011558		GBNXB_005258-T1
OG0011559		GBNXB_005259-T1
OG0011560		GBNXB_005260-T1
OG0011561		GBNXB_005262-T1
OG0011562		GBNXB_005263-T1
OG0011563		GBNXB_005264-T1
OG0011564		GBNXB_005265-T1
OG0011565		GBNXB_005267-T1
OG0011566		GBNXB_005268-T1
OG0011567		GBNXB_005269-T1
OG0011568		GBNXB_005273-T1
OG0011569		GBNXB_005274-T1
OG0011570		GBNXB_005277-T1
OG0011571		GBNXB_005278-T1
OG0011572		GBNXB_005279-T1
OG0011573		GBNXB_005280-T1
OG0011574		GBNXB_005281-T1
OG0011575		GBNXB_005282-T1
OG0011576		GBNXB_005283-T1
OG0011577		GBNXB_005284-T1
OG0011578		GBNXB_005285-T1
OG0011579		GBNXB_005286-T1
OG0011580		GBNXB_005287-T1
OG0011581		GBNXB_005288-T1
OG0011582		GBNXB_005291-T1
OG0011583		GBNXB_005292-T1
OG0011584		GBNXB_005295-T1
OG0011585		GBNXB_005297-T1
OG0011586		GBNXB_005300-T1
OG0011587		GBNXB_005308-T1
OG0011588		GBNXB_005316-T1
OG0011589		GBNXB_005317-T1
OG0011590		GBNXB_005319-T1
OG0011591		GBNXB_005320-T1
OG0011592		GBNXB_005321-T1
OG0011593		GBNXB_005323-T1
OG0011594		GBNXB_005324-T1
OG0011595		GBNXB_005332-T1
OG0011596		GBNXB_005333-T1
OG0011597		GBNXB_005334-T1
OG0011598		GBNXB_005337-T1
OG0011599		GBNXB_005338-T1
OG0011600		GBNXB_005339-T1
OG0011601		GBNXB_005340-T1
OG0011602		GBNXB_005341-T1
OG0011603		GBNXB_005342-T1
OG0011604		GBNXB_005343-T1
OG0011605		GBNXB_005344-T1
OG0011606		GBNXB_005345-T1
OG0011607		GBNXB_005346-T1
OG0011608		GBNXB_005348-T1
OG0011609		GBNXB_005349-T1
OG0011610		GBNXB_005351-T1
OG0011611		GBNXB_005352-T1
OG0011612		GBNXB_005354-T1
OG0011613		GBNXB_005355-T1
OG0011614		GBNXB_005356-T1
OG0011615		GBNXB_005357-T1
OG0011616		GBNXB_005358-T1
OG0011617		GBNXB_005359-T1
OG0011618		GBNXB_005360-T1
OG0011619		GBNXB_005361-T1
OG0011620		GBNXB_005362-T1
OG0011621		GBNXB_005363-T1
OG0011622		GBNXB_005365-T1
OG0011623		GBNXB_005368-T1
OG0011624		GBNXB_005369-T1
OG0011625		GBNXB_005370-T1
OG0011626		GBNXB_005373-T1
OG0011627		GBNXB_005374-T1
OG0011628		GBNXB_005377-T1
OG0011629		GBNXB_005378-T1
OG0011630		GBNXB_005380-T1
OG0011631		GBNXB_005381-T1
OG0011632		GBNXB_005382-T1
OG0011633		GBNXB_005383-T1
OG0011634		GBNXB_005384-T1
OG0011635		GBNXB_005385-T1
OG0011636		GBNXB_005393-T1
OG0011637		GBNXB_005394-T1
OG0011638		GBNXB_005395-T1
OG0011639		GBNXB_005396-T1
OG0011640		GBNXB_005397-T1
OG0011641		GBNXB_005398-T1
OG0011642		GBNXB_005399-T1
OG0011643		GBNXB_005400-T1
OG0011644		GBNXB_005401-T1
OG0011645		GBNXB_005402-T1
OG0011646		GBNXB_005403-T1
OG0011647		GBNXB_005404-T1
OG0011648		GBNXB_005405-T1
OG0011649		GBNXB_005406-T1
OG0011650		GBNXB_005407-T1
OG0011651		GBNXB_005409-T1
OG0011652		GBNXB_005410-T1
OG0011653		GBNXB_005418-T1
OG0011654		GBNXB_005419-T1
OG0011655		GBNXB_005421-T1
OG0011656		GBNXB_005422-T1
OG0011657		GBNXB_005423-T1
OG0011658		GBNXB_005424-T1
OG0011659		GBNXB_005425-T1
OG0011660		GBNXB_005427-T1
OG0011661		GBNXB_005428-T1
OG0011662		GBNXB_005429-T1
OG0011663		GBNXB_005432-T1
OG0011664		GBNXB_005433-T1
OG0011665		GBNXB_005435-T1
OG0011666		GBNXB_005436-T1
OG0011667		GBNXB_005437-T1
OG0011668		GBNXB_005438-T1
OG0011669		GBNXB_005439-T1
OG0011670		GBNXB_005440-T1
OG0011671		GBNXB_005441-T1
OG0011672		GBNXB_005442-T1
OG0011673		GBNXB_005443-T1
OG0011674		GBNXB_005444-T1
OG0011675		GBNXB_005445-T1
OG0011676		GBNXB_005446-T1
OG0011677		GBNXB_005449-T1
OG0011678		GBNXB_005450-T1
OG0011679		GBNXB_005451-T1
OG0011680		GBNXB_005452-T1
OG0011681		GBNXB_005453-T1
OG0011682		GBNXB_005454-T1
OG0011683		GBNXB_005456-T1
OG0011684		GBNXB_005457-T1
OG0011685		GBNXB_005458-T1
OG0011686		GBNXB_005467-T1
OG0011687		GBNXB_005469-T1
OG0011688		GBNXB_005471-T1
OG0011689		GBNXB_005473-T1
OG0011690		GBNXB_005475-T1
OG0011691		GBNXB_005476-T1
OG0011692		GBNXB_005480-T1
OG0011693		GBNXB_005481-T1
OG0011694		GBNXB_005482-T1
OG0011695		GBNXB_005487-T1
OG0011696		GBNXB_005489-T1
OG0011697		GBNXB_005490-T1
OG0011698		GBNXB_005494-T1
OG0011699		GBNXB_005495-T1
OG0011700		GBNXB_005496-T1
OG0011701		GBNXB_005499-T1
OG0011702		GBNXB_005501-T1
OG0011703		GBNXB_005502-T1
OG0011704		GBNXB_005503-T1
OG0011705		GBNXB_005504-T1
OG0011706		GBNXB_005505-T1
OG0011707		GBNXB_005506-T1
OG0011708		GBNXB_005507-T1
OG0011709		GBNXB_005508-T1
OG0011710		GBNXB_005510-T1
OG0011711		GBNXB_005511-T1
OG0011712		GBNXB_005512-T1
OG0011713		GBNXB_005513-T1
OG0011714		GBNXB_005514-T1
OG0011715		GBNXB_005515-T1
OG0011716		GBNXB_005516-T1
OG0011717		GBNXB_005518-T1
OG0011718		GBNXB_005519-T1
OG0011719		GBNXB_005520-T1
OG0011720		GBNXB_005522-T1
OG0011721		GBNXB_005523-T1
OG0011722		GBNXB_005525-T1
OG0011723		GBNXB_005526-T1
OG0011724		GBNXB_005527-T1
OG0011725		GBNXB_005528-T1
OG0011726		GBNXB_005530-T1
OG0011727		GBNXB_005533-T1
OG0011728		GBNXB_005534-T1
OG0011729		GBNXB_005535-T1
OG0011730		GBNXB_005536-T1
OG0011731		GBNXB_005537-T1
OG0011732		GBNXB_005538-T1
OG0011733		GBNXB_005539-T1
OG0011734		GBNXB_005540-T1
OG0011735		GBNXB_005542-T1
OG0011736		GBNXB_005543-T1
OG0011737		GBNXB_005545-T1
OG0011738		GBNXB_005546-T1
OG0011739		GBNXB_005547-T1
OG0011740		GBNXB_005549-T1
OG0011741		GBNXB_005550-T1
OG0011742		GBNXB_005553-T1
OG0011743		GBNXB_005554-T1
OG0011744		GBNXB_005555-T1
OG0011745		GBNXB_005556-T1
OG0011746		GBNXB_005557-T1
OG0011747		GBNXB_005558-T1
OG0011748		GBNXB_005561-T1
OG0011749		GBNXB_005562-T1
OG0011750		GBNXB_005563-T1
OG0011751		GBNXB_005565-T1
OG0011752		GBNXB_005567-T1
OG0011753		GBNXB_005569-T1
OG0011754		GBNXB_005582-T1
OG0011755		GBNXB_005592-T1
OG0011756		GBNXB_005596-T1
OG0011757		GBNXB_005597-T1
OG0011758		GBNXB_005603-T1
OG0011759		GBNXB_005606-T1
OG0011760		GBNXB_005623-T1
OG0011761		GBNXB_005624-T1
OG0011762		GBNXB_005636-T1
OG0011763		GBNXB_005637-T1
OG0011764		GBNXB_005638-T1
OG0011765		GBNXB_005639-T1
OG0011766		GBNXB_005640-T1
OG0011767		GBNXB_005641-T1
OG0011768		GBNXB_005642-T1
OG0011769		GBNXB_005643-T1
OG0011770		GBNXB_005645-T1
OG0011771		GBNXB_005646-T1
OG0011772		GBNXB_005647-T1
OG0011773		GBNXB_005648-T1
OG0011774		GBNXB_005649-T1
OG0011775		GBNXB_005650-T1
OG0011776		GBNXB_005651-T1
OG0011777		GBNXB_005652-T1
OG0011778		GBNXB_005653-T1
OG0011779		GBNXB_005654-T1
OG0011780		GBNXB_005655-T1
OG0011781		GBNXB_005656-T1
OG0011782		GBNXB_005657-T1
OG0011783		GBNXB_005658-T1
OG0011784		GBNXB_005660-T1
OG0011785		GBNXB_005661-T1
OG0011786		GBNXB_005662-T1
OG0011787		GBNXB_005663-T1
OG0011788		GBNXB_005664-T1
OG0011789		GBNXB_005668-T1
OG0011790		GBNXB_005669-T1
OG0011791		GBNXB_005670-T1
OG0011792		GBNXB_005671-T1
OG0011793		GBNXB_005672-T1
OG0011794		GBNXB_005673-T1
OG0011795		GBNXB_005674-T1
OG0011796		GBNXB_005675-T1
OG0011797		GBNXB_005676-T1
OG0011798		GBNXB_005677-T1
OG0011799		GBNXB_005678-T1
OG0011800		GBNXB_005681-T1
OG0011801		GBNXB_005682-T1
OG0011802		GBNXB_005683-T1
OG0011803		GBNXB_005684-T1
OG0011804		GBNXB_005685-T1
OG0011805		GBNXB_005686-T1
OG0011806		GBNXB_005687-T1
OG0011807		GBNXB_005688-T1
OG0011808		GBNXB_005689-T1
OG0011809		GBNXB_005690-T1
OG0011810		GBNXB_005691-T1
OG0011811		GBNXB_005692-T1
OG0011812		GBNXB_005693-T1
OG0011813		GBNXB_005694-T1
OG0011814		GBNXB_005696-T1
OG0011815		GBNXB_005697-T1
OG0011816		GBNXB_005698-T1
OG0011817		GBNXB_005699-T1
OG0011818		GBNXB_005702-T1
OG0011819		GBNXB_005704-T1
OG0011820		GBNXB_005705-T1
OG0011821		GBNXB_005706-T1
OG0011822		GBNXB_005707-T1
OG0011823		GBNXB_005708-T1
OG0011824		GBNXB_005709-T1
OG0011825		GBNXB_005710-T1
OG0011826		GBNXB_005712-T1
OG0011827		GBNXB_005714-T1
OG0011828		GBNXB_005716-T1
OG0011829		GBNXB_005717-T1
OG0011830		GBNXB_005718-T1
OG0011831		GBNXB_005719-T1
OG0011832		GBNXB_005721-T1
OG0011833		GBNXB_005722-T1
OG0011834		GBNXB_005723-T1
OG0011835		GBNXB_005725-T1
OG0011836		GBNXB_005727-T1
OG0011837		GBNXB_005728-T1
OG0011838		GBNXB_005729-T1
OG0011839		GBNXB_005730-T1
OG0011840		GBNXB_005732-T1
OG0011841		GBNXB_005733-T1
OG0011842		GBNXB_005736-T1
OG0011843		GBNXB_005737-T1
OG0011844		GBNXB_005738-T1
OG0011845		GBNXB_005739-T1
OG0011846		GBNXB_005741-T1
OG0011847		GBNXB_005743-T1
OG0011848		GBNXB_005744-T1
OG0011849		GBNXB_005746-T1
OG0011850		GBNXB_005747-T1
OG0011851		GBNXB_005748-T1
OG0011852		GBNXB_005749-T1
OG0011853		GBNXB_005750-T1
OG0011854		GBNXB_005753-T1
OG0011855		GBNXB_005754-T1
OG0011856		GBNXB_005755-T1
OG0011857		GBNXB_005756-T1
OG0011858		GBNXB_005757-T1
OG0011859		GBNXB_005758-T1
OG0011860		GBNXB_005759-T1
OG0011861		GBNXB_005760-T1
OG0011862		GBNXB_005761-T1
OG0011863		GBNXB_005762-T1
OG0011864		GBNXB_005763-T1
OG0011865		GBNXB_005765-T1
OG0011866		GBNXB_005766-T1
OG0011867		GBNXB_005767-T1
OG0011868		GBNXB_005768-T1
OG0011869		GBNXB_005769-T1
OG0011870		GBNXB_005770-T1
OG0011871		GBNXB_005771-T1
OG0011872		GBNXB_005772-T1
OG0011873		GBNXB_005774-T1
OG0011874		GBNXB_005775-T1
OG0011875		GBNXB_005776-T1
OG0011876		GBNXB_005777-T1
OG0011877		GBNXB_005778-T1
OG0011878		GBNXB_005780-T1
OG0011879		GBNXB_005781-T1
OG0011880		GBNXB_005785-T1
OG0011881		GBNXB_005786-T1
OG0011882		GBNXB_005787-T1
OG0011883		GBNXB_005789-T1
OG0011884		GBNXB_005790-T1
OG0011885		GBNXB_005791-T1
OG0011886		GBNXB_005792-T1
OG0011887		GBNXB_005793-T1
OG0011888		GBNXB_005794-T1
OG0011889		GBNXB_005796-T1
OG0011890		GBNXB_005797-T1
OG0011891		GBNXB_005799-T1
OG0011892		GBNXB_005801-T1
OG0011893		GBNXB_005803-T1
OG0011894		GBNXB_005806-T1
OG0011895		GBNXB_005810-T1
OG0011896		GBNXB_005811-T1
OG0011897		GBNXB_005812-T1
OG0011898		GBNXB_005815-T1
OG0011899		GBNXB_005816-T1
OG0011900		GBNXB_005818-T1
OG0011901		GBNXB_005819-T1
OG0011902		GBNXB_005820-T1
OG0011903		GBNXB_005832-T1
OG0011904		GBNXB_005833-T1
OG0011905		GBNXB_005836-T1
OG0011906		GBNXB_005837-T1
OG0011907		GBNXB_005838-T1
OG0011908		GBNXB_005839-T1
OG0011909		GBNXB_005841-T1
OG0011910		GBNXB_005843-T1
OG0011911		GBNXB_005844-T1
OG0011912		GBNXB_005845-T1
OG0011913		GBNXB_005846-T1
OG0011914		GBNXB_005850-T1
OG0011915		GBNXB_005851-T1
OG0011916		GBNXB_005852-T1
OG0011917		GBNXB_005853-T1
OG0011918		GBNXB_005854-T1
OG0011919		GBNXB_005858-T1
OG0011920		GBNXB_005859-T1
OG0011921		GBNXB_005860-T1
OG0011922		GBNXB_005861-T1
OG0011923		GBNXB_005862-T1
OG0011924		GBNXB_005868-T1
OG0011925		GBNXB_005875-T1
OG0011926		GBNXB_005896-T1
OG0011927		GBNXB_005897-T1
OG0011928		GBNXB_005898-T1
OG0011929		GBNXB_005899-T1
OG0011930		GBNXB_005901-T1
OG0011931		GBNXB_005905-T1
OG0011932		GBNXB_005906-T1
OG0011933		GBNXB_005907-T1
OG0011934		GBNXB_005908-T1
OG0011935		GBNXB_005911-T1
OG0011936		GBNXB_005912-T1
OG0011937		GBNXB_005914-T1
OG0011938		GBNXB_005919-T1
OG0011939		GBNXB_005921-T1
OG0011940		GBNXB_005926-T1
OG0011941		GBNXB_005927-T1
OG0011942		GBNXB_005929-T1
OG0011943		GBNXB_005930-T1
OG0011944		GBNXB_005933-T1
OG0011945		GBNXB_005935-T1
OG0011946		GBNXB_005936-T1
OG0011947		GBNXB_005937-T1
OG0011948		GBNXB_005938-T1
OG0011949		GBNXB_005939-T1
