	Circinella_umbellata_RSA_505-.aa	Circinella_umbellata_RSA_505_Plus.aa
OG0000829	GBNWG_007787-T1	GBNWH_002576-T1, GBNWH_007189-T1
OG0000830	GBNWG_007798-T1	GBNWH_000158-T1, GBNWH_009520-T1
OG0000831	GBNWG_007816-T1	GBNWH_006481-T1, GBNWH_009404-T1
OG0000832	GBNWG_007829-T1	GBNWH_008179-T1, GBNWH_011003-T1
OG0000833	GBNWG_007834-T1	GBNWH_003847-T1, GBNWH_010449-T1
OG0000834	GBNWG_007838-T1	GBNWH_001642-T1, GBNWH_002178-T1
OG0000835	GBNWG_007869-T1	GBNWH_004216-T1, GBNWH_008139-T1
OG0000836	GBNWG_007928-T1	GBNWH_000530-T1, GBNWH_010048-T1
OG0000837	GBNWG_007947-T1	GBNWH_008397-T1, GBNWH_011103-T1
OG0000838	GBNWG_007956-T1	GBNWH_003819-T1, GBNWH_005280-T1
OG0000839	GBNWG_007985-T1	GBNWH_002784-T1, GBNWH_009452-T1
OG0000840	GBNWG_007986-T1	GBNWH_002783-T1, GBNWH_002934-T1
OG0000841	GBNWG_007989-T1	GBNWH_002933-T1, GBNWH_011491-T1
OG0000842	GBNWG_007998-T1	GBNWH_003248-T1, GBNWH_005759-T1
OG0000843	GBNWG_008008-T1	GBNWH_002242-T1, GBNWH_003867-T1
OG0000844	GBNWG_008072-T1	GBNWH_001181-T1, GBNWH_002095-T1
OG0000845	GBNWG_008076-T1	GBNWH_003369-T1, GBNWH_004314-T1
OG0000846	GBNWG_008077-T1	GBNWH_010724-T1, GBNWH_011095-T1
OG0000847	GBNWG_008081-T1	GBNWH_003336-T1, GBNWH_008830-T1
OG0000848	GBNWG_008100-T1	GBNWH_006471-T1, GBNWH_010313-T1
OG0000849	GBNWG_008105-T1, GBNWG_009955-T1	GBNWH_000782-T1
OG0000850	GBNWG_008135-T1	GBNWH_008640-T1, GBNWH_008656-T1
OG0000851	GBNWG_008187-T1	GBNWH_003951-T1, GBNWH_007448-T1
OG0000852	GBNWG_008191-T1	GBNWH_006453-T1, GBNWH_011444-T1
OG0000853	GBNWG_008197-T1	GBNWH_003937-T1, GBNWH_006900-T1
OG0000854	GBNWG_008225-T1	GBNWH_000411-T1, GBNWH_005944-T1
OG0000855	GBNWG_008240-T1	GBNWH_000793-T1, GBNWH_006421-T1
OG0000856	GBNWG_008246-T1, GBNWG_009074-T1	GBNWH_010361-T1
OG0000857	GBNWG_008266-T1	GBNWH_008862-T1, GBNWH_009579-T1
OG0000858	GBNWG_008267-T1	GBNWH_007916-T1, GBNWH_009630-T1
OG0000859	GBNWG_008282-T1	GBNWH_000064-T1, GBNWH_001009-T1
OG0000860	GBNWG_008283-T1	GBNWH_001222-T1, GBNWH_012176-T1
OG0000861	GBNWG_008289-T1	GBNWH_007609-T1, GBNWH_007644-T1
OG0000862	GBNWG_008324-T1	GBNWH_006929-T1, GBNWH_007701-T1
OG0000863	GBNWG_008329-T1	GBNWH_001126-T1, GBNWH_010289-T1
OG0000864	GBNWG_008332-T1	GBNWH_007741-T1, GBNWH_008040-T1
OG0000865	GBNWG_008348-T1	GBNWH_007186-T1, GBNWH_007988-T1
OG0000866	GBNWG_008367-T1	GBNWH_000558-T1, GBNWH_003032-T1
OG0000867	GBNWG_008426-T1	GBNWH_004748-T1, GBNWH_005818-T1
OG0000868	GBNWG_008437-T1	GBNWH_001766-T1, GBNWH_011351-T1
OG0000869	GBNWG_008453-T1	GBNWH_009576-T1, GBNWH_010131-T1
OG0000870	GBNWG_008473-T1	GBNWH_001039-T1, GBNWH_009422-T1
OG0000871	GBNWG_008490-T1	GBNWH_001797-T1, GBNWH_008209-T1
OG0000872	GBNWG_008543-T1	GBNWH_001445-T1, GBNWH_007821-T1
OG0000873	GBNWG_008572-T1	GBNWH_001552-T1, GBNWH_008420-T1
OG0000874	GBNWG_008580-T1	GBNWH_000506-T1, GBNWH_010342-T1
OG0000875	GBNWG_008593-T1	GBNWH_000324-T1, GBNWH_004954-T1
OG0000876	GBNWG_008664-T1	GBNWH_001807-T1, GBNWH_005885-T1
OG0000877	GBNWG_008693-T1	GBNWH_011223-T1, GBNWH_012102-T1
OG0000878	GBNWG_008714-T1	GBNWH_008254-T1, GBNWH_008255-T1
OG0000879	GBNWG_008738-T1	GBNWH_007217-T1, GBNWH_010993-T1
OG0000880	GBNWG_008826-T1	GBNWH_005433-T1, GBNWH_009742-T1
OG0000881	GBNWG_008835-T1	GBNWH_005066-T1, GBNWH_006930-T1
OG0000882	GBNWG_008882-T1	GBNWH_003341-T1, GBNWH_011777-T1
OG0000883	GBNWG_008926-T1	GBNWH_009328-T1, GBNWH_010217-T1
OG0000884	GBNWG_008965-T1	GBNWH_006503-T1, GBNWH_006580-T1
OG0000885	GBNWG_009015-T1	GBNWH_000921-T1, GBNWH_006400-T1
OG0000886	GBNWG_009020-T1	GBNWH_003814-T1, GBNWH_007174-T1
OG0000887	GBNWG_009041-T1	GBNWH_000262-T1, GBNWH_000801-T1
OG0000888	GBNWG_009056-T1	GBNWH_004873-T1, GBNWH_007514-T1
OG0000889	GBNWG_009063-T1	GBNWH_003953-T1, GBNWH_006270-T1
OG0000890	GBNWG_009091-T1	GBNWH_003215-T1, GBNWH_010371-T1
OG0000891	GBNWG_009092-T1	GBNWH_002306-T1, GBNWH_009346-T1
OG0000892	GBNWG_009115-T1	GBNWH_007317-T1, GBNWH_010103-T1
OG0000893	GBNWG_009133-T1	GBNWH_003331-T1, GBNWH_009543-T1
OG0000894	GBNWG_009137-T1	GBNWH_007489-T1, GBNWH_012012-T1
OG0000895	GBNWG_009142-T1	GBNWH_002722-T1, GBNWH_007572-T1
OG0000896	GBNWG_009214-T1	GBNWH_002569-T1, GBNWH_003938-T1
OG0000897	GBNWG_009236-T1, GBNWG_009939-T1	GBNWH_003736-T1
OG0000898	GBNWG_009254-T1	GBNWH_001406-T1, GBNWH_003577-T1
OG0000899	GBNWG_009255-T1	GBNWH_001209-T1, GBNWH_004993-T1
OG0000900	GBNWG_009268-T1	GBNWH_001135-T1, GBNWH_011502-T1
OG0000901	GBNWG_009296-T1	GBNWH_000286-T1, GBNWH_010985-T1
OG0000902	GBNWG_009298-T1	GBNWH_001428-T1, GBNWH_009668-T1
OG0000903	GBNWG_009299-T1	GBNWH_003677-T1, GBNWH_004323-T1
OG0000904	GBNWG_009311-T1	GBNWH_004697-T1, GBNWH_010837-T1
OG0000905	GBNWG_009321-T1	GBNWH_007163-T1, GBNWH_007241-T1
OG0000906	GBNWG_009368-T1	GBNWH_007942-T1, GBNWH_011345-T1
OG0000907	GBNWG_009383-T1	GBNWH_001462-T1, GBNWH_006278-T1
OG0000908	GBNWG_009384-T1	GBNWH_001811-T1, GBNWH_005325-T1
OG0000909	GBNWG_009397-T1	GBNWH_006371-T1, GBNWH_008646-T1
OG0000910	GBNWG_009414-T1, GBNWG_009960-T1	GBNWH_011210-T1
OG0000911	GBNWG_009445-T1	GBNWH_009853-T1, GBNWH_011981-T1
OG0000912	GBNWG_009452-T1	GBNWH_000369-T1, GBNWH_007183-T1
OG0000913	GBNWG_009480-T1	GBNWH_001665-T1, GBNWH_005689-T1
OG0000914	GBNWG_009498-T1	GBNWH_005095-T1, GBNWH_010347-T1
OG0000915	GBNWG_009520-T1	GBNWH_002920-T1, GBNWH_011193-T1
OG0000916	GBNWG_009529-T1	GBNWH_003590-T1, GBNWH_008398-T1
OG0000917	GBNWG_009538-T1	GBNWH_004211-T1, GBNWH_009846-T1
OG0000918	GBNWG_009562-T1	GBNWH_003908-T1, GBNWH_007588-T1
OG0000919	GBNWG_009576-T1	GBNWH_002350-T1, GBNWH_003239-T1
OG0000920	GBNWG_009590-T1	GBNWH_008513-T1, GBNWH_011435-T1
OG0000921	GBNWG_009610-T1	GBNWH_002427-T1, GBNWH_010751-T1
OG0000922	GBNWG_009617-T1	GBNWH_009172-T1, GBNWH_010574-T1
OG0000923	GBNWG_009629-T1	GBNWH_007746-T1, GBNWH_010499-T1
OG0000924	GBNWG_009656-T1	GBNWH_001654-T1, GBNWH_008642-T1
OG0000925	GBNWG_009702-T1	GBNWH_001276-T1, GBNWH_011813-T1
OG0000926	GBNWG_009708-T1	GBNWH_001162-T1, GBNWH_008977-T1
OG0000927	GBNWG_009719-T1	GBNWH_005267-T1, GBNWH_011130-T1
OG0000928	GBNWG_009723-T1	GBNWH_001301-T1, GBNWH_007434-T1
OG0000929	GBNWG_009758-T1	GBNWH_000676-T1, GBNWH_008771-T1
OG0000930	GBNWG_009766-T1	GBNWH_003359-T1, GBNWH_009757-T1
OG0000931	GBNWG_009774-T1	GBNWH_007569-T1, GBNWH_011127-T1
OG0000932	GBNWG_009775-T1	GBNWH_005805-T1, GBNWH_010350-T1
OG0000933	GBNWG_009806-T1	GBNWH_002197-T1, GBNWH_002273-T1
OG0000934	GBNWG_009811-T1	GBNWH_001092-T1, GBNWH_003792-T1
OG0000935	GBNWG_009931-T1	GBNWH_003440-T1, GBNWH_005346-T1
OG0000936	GBNWG_009953-T1	GBNWH_005562-T1, GBNWH_007128-T1
OG0000937	GBNWG_009980-T1	GBNWH_004733-T1, GBNWH_011172-T1
OG0000938	GBNWG_010014-T1	GBNWH_004841-T1, GBNWH_006569-T1
OG0000939	GBNWG_010018-T1	GBNWH_006051-T1, GBNWH_011836-T1
OG0000940	GBNWG_010038-T1	GBNWH_001611-T1, GBNWH_007468-T1
OG0000941	GBNWG_010060-T1	GBNWH_008141-T1, GBNWH_009615-T1
OG0000942	GBNWG_010070-T1	GBNWH_005143-T1, GBNWH_007255-T1
OG0000943		GBNWH_000647-T1, GBNWH_002500-T1, GBNWH_008088-T1
OG0000944		GBNWH_001727-T1, GBNWH_008290-T1, GBNWH_011153-T1
OG0000945		GBNWH_003105-T1, GBNWH_008521-T1, GBNWH_011047-T1
OG0000946	GBNWG_000002-T1	GBNWH_003130-T1
OG0000947	GBNWG_000004-T1	GBNWH_009206-T1
OG0000948	GBNWG_000007-T1	GBNWH_009995-T1
OG0000949	GBNWG_000008-T1	GBNWH_007971-T1
OG0000950	GBNWG_000009-T1	GBNWH_004159-T1
OG0000951	GBNWG_000017-T1	GBNWH_002327-T1
OG0000952	GBNWG_000020-T1	GBNWH_002255-T1
OG0000953	GBNWG_000029-T1	GBNWH_009790-T1
OG0000954	GBNWG_000032-T1	GBNWH_004758-T1
OG0000955	GBNWG_000034-T1	GBNWH_003228-T1
OG0000956	GBNWG_000035-T1	GBNWH_000300-T1
OG0000957	GBNWG_000037-T1	GBNWH_008649-T1
OG0000958	GBNWG_000038-T1	GBNWH_000618-T1
OG0000959	GBNWG_000040-T1	GBNWH_007377-T1
OG0000960	GBNWG_000041-T1	GBNWH_001850-T1
OG0000961	GBNWG_000044-T1	GBNWH_005832-T1
OG0000962	GBNWG_000046-T1	GBNWH_008153-T1
OG0000963	GBNWG_000047-T1	GBNWH_004839-T1
OG0000964	GBNWG_000051-T1	GBNWH_001831-T1
OG0000965	GBNWG_000058-T1	GBNWH_010857-T1
OG0000966	GBNWG_000065-T1	GBNWH_011479-T1
OG0000967	GBNWG_000066-T1	GBNWH_008536-T1
OG0000968	GBNWG_000067-T1	GBNWH_000882-T1
OG0000969	GBNWG_000068-T1	GBNWH_008674-T1
OG0000970	GBNWG_000070-T1	GBNWH_009521-T1
OG0000971	GBNWG_000071-T1	GBNWH_009904-T1
OG0000972	GBNWG_000072-T1	GBNWH_004612-T1
OG0000973	GBNWG_000074-T1	GBNWH_009747-T1
OG0000974	GBNWG_000076-T1	GBNWH_009839-T1
OG0000975	GBNWG_000081-T1	GBNWH_000995-T1
OG0000976	GBNWG_000087-T1	GBNWH_008548-T1
OG0000977	GBNWG_000088-T1	GBNWH_004642-T1
OG0000978	GBNWG_000093-T1	GBNWH_007035-T1
OG0000979	GBNWG_000095-T1	GBNWH_007327-T1
OG0000980	GBNWG_000098-T1	GBNWH_008411-T1
OG0000981	GBNWG_000102-T1	GBNWH_000914-T1
OG0000982	GBNWG_000110-T1	GBNWH_010700-T1
OG0000983	GBNWG_000116-T1	GBNWH_003508-T1
OG0000984	GBNWG_000133-T1	GBNWH_010932-T1
OG0000985	GBNWG_000135-T1	GBNWH_005686-T1
OG0000986	GBNWG_000136-T1	GBNWH_006619-T1
OG0000987	GBNWG_000139-T1	GBNWH_010434-T1
OG0000988	GBNWG_000144-T1	GBNWH_001431-T1
OG0000989	GBNWG_000146-T1	GBNWH_004300-T1
OG0000990	GBNWG_000152-T1	GBNWH_010199-T1
OG0000991	GBNWG_000155-T1	GBNWH_007552-T1
OG0000992	GBNWG_000157-T1	GBNWH_002668-T1
OG0000993	GBNWG_000158-T1	GBNWH_005269-T1
OG0000994	GBNWG_000159-T1	GBNWH_010963-T1
OG0000995	GBNWG_000160-T1	GBNWH_002495-T1
OG0000996	GBNWG_000163-T1	GBNWH_002142-T1
OG0000997	GBNWG_000166-T1	GBNWH_010196-T1
OG0000998	GBNWG_000168-T1	GBNWH_011066-T1
OG0000999	GBNWG_000169-T1	GBNWH_002538-T1
OG0001000	GBNWG_000170-T1	GBNWH_009185-T1
OG0001001	GBNWG_000175-T1	GBNWH_003255-T1
OG0001002	GBNWG_000182-T1	GBNWH_007596-T1
OG0001003	GBNWG_000184-T1	GBNWH_007815-T1
OG0001004	GBNWG_000185-T1	GBNWH_009789-T1
OG0001005	GBNWG_000186-T1	GBNWH_000780-T1
OG0001006	GBNWG_000190-T1	GBNWH_005621-T1
OG0001007	GBNWG_000193-T1	GBNWH_001728-T1
OG0001008	GBNWG_000203-T1	GBNWH_001725-T1
OG0001009	GBNWG_000205-T1	GBNWH_000980-T1
OG0001010	GBNWG_000206-T1	GBNWH_009975-T1
OG0001011	GBNWG_000207-T1	GBNWH_000822-T1
OG0001012	GBNWG_000231-T1	GBNWH_004737-T1
OG0001013	GBNWG_000233-T1	GBNWH_001515-T1
OG0001014	GBNWG_000248-T1	GBNWH_001487-T1
OG0001015	GBNWG_000250-T1	GBNWH_006893-T1
OG0001016	GBNWG_000262-T1	GBNWH_004761-T1
OG0001017	GBNWG_000263-T1	GBNWH_002363-T1
OG0001018	GBNWG_000264-T1	GBNWH_006823-T1
OG0001019	GBNWG_000265-T1	GBNWH_001027-T1
OG0001020	GBNWG_000271-T1	GBNWH_003498-T1
OG0001021	GBNWG_000274-T1	GBNWH_011859-T1
OG0001022	GBNWG_000278-T1	GBNWH_001489-T1
OG0001023	GBNWG_000281-T1	GBNWH_005096-T1
OG0001024	GBNWG_000287-T1	GBNWH_010411-T1
OG0001025	GBNWG_000292-T1	GBNWH_006267-T1
OG0001026	GBNWG_000293-T1	GBNWH_002807-T1
OG0001027	GBNWG_000294-T1	GBNWH_007824-T1
OG0001028	GBNWG_000295-T1	GBNWH_000642-T1
OG0001029	GBNWG_000298-T1	GBNWH_004105-T1
OG0001030	GBNWG_000299-T1	GBNWH_009857-T1
OG0001031	GBNWG_000301-T1	GBNWH_007718-T1
OG0001032	GBNWG_000302-T1	GBNWH_006480-T1
OG0001033	GBNWG_000305-T1	GBNWH_000355-T1
OG0001034	GBNWG_000312-T1	GBNWH_010694-T1
OG0001035	GBNWG_000314-T1	GBNWH_000613-T1
OG0001036	GBNWG_000334-T1	GBNWH_010955-T1
OG0001037	GBNWG_000335-T1	GBNWH_001606-T1
OG0001038	GBNWG_000336-T1	GBNWH_008225-T1
OG0001039	GBNWG_000338-T1	GBNWH_008097-T1
OG0001040	GBNWG_000342-T1	GBNWH_008952-T1
OG0001041	GBNWG_000351-T1	GBNWH_003507-T1
OG0001042	GBNWG_000352-T1	GBNWH_011585-T1
OG0001043	GBNWG_000353-T1	GBNWH_012074-T1
OG0001044	GBNWG_000359-T1	GBNWH_007658-T1
OG0001045	GBNWG_000361-T1	GBNWH_006630-T1
OG0001046	GBNWG_000366-T1	GBNWH_010415-T1
OG0001047	GBNWG_000378-T1	GBNWH_007074-T1
OG0001048	GBNWG_000383-T1	GBNWH_010122-T1
OG0001049	GBNWG_000385-T1	GBNWH_006809-T1
OG0001050	GBNWG_000386-T1	GBNWH_011505-T1
OG0001051	GBNWG_000387-T1	GBNWH_008749-T1
OG0001052	GBNWG_000397-T1	GBNWH_010757-T1
OG0001053	GBNWG_000398-T1	GBNWH_003945-T1
OG0001054	GBNWG_000399-T1	GBNWH_007730-T1
OG0001055	GBNWG_000400-T1	GBNWH_000384-T1
OG0001056	GBNWG_000401-T1	GBNWH_004050-T1
OG0001057	GBNWG_000405-T1	GBNWH_002239-T1
OG0001058	GBNWG_000409-T1	GBNWH_000235-T1
OG0001059	GBNWG_000413-T1	GBNWH_004764-T1
OG0001060	GBNWG_000414-T1	GBNWH_011556-T1
OG0001061	GBNWG_000416-T1	GBNWH_000789-T1
OG0001062	GBNWG_000419-T1	GBNWH_005840-T1
OG0001063	GBNWG_000431-T1	GBNWH_007546-T1
OG0001064	GBNWG_000434-T1	GBNWH_009844-T1
OG0001065	GBNWG_000435-T1	GBNWH_010641-T1
OG0001066	GBNWG_000437-T1	GBNWH_006277-T1
OG0001067	GBNWG_000438-T1	GBNWH_004928-T1
OG0001068	GBNWG_000440-T1	GBNWH_000019-T1
OG0001069	GBNWG_000444-T1	GBNWH_003170-T1
OG0001070	GBNWG_000445-T1	GBNWH_003180-T1
OG0001071	GBNWG_000446-T1	GBNWH_000076-T1
OG0001072	GBNWG_000447-T1	GBNWH_001722-T1
OG0001073	GBNWG_000451-T1	GBNWH_000966-T1
OG0001074	GBNWG_000452-T1	GBNWH_002050-T1
OG0001075	GBNWG_000453-T1	GBNWH_007797-T1
OG0001076	GBNWG_000463-T1	GBNWH_007655-T1
OG0001077	GBNWG_000466-T1	GBNWH_001694-T1
OG0001078	GBNWG_000468-T1	GBNWH_004020-T1
OG0001079	GBNWG_000469-T1	GBNWH_008144-T1
OG0001080	GBNWG_000470-T1	GBNWH_004405-T1
OG0001081	GBNWG_000471-T1	GBNWH_002523-T1
OG0001082	GBNWG_000473-T1	GBNWH_011624-T1
OG0001083	GBNWG_000474-T1	GBNWH_002209-T1
OG0001084	GBNWG_000476-T1	GBNWH_000601-T1
OG0001085	GBNWG_000477-T1	GBNWH_004881-T1
OG0001086	GBNWG_000479-T1	GBNWH_008310-T1
OG0001087	GBNWG_000485-T1	GBNWH_000719-T1
OG0001088	GBNWG_000487-T1	GBNWH_002413-T1
OG0001089	GBNWG_000488-T1	GBNWH_011928-T1
OG0001090	GBNWG_000493-T1	GBNWH_009161-T1
OG0001091	GBNWG_000495-T1	GBNWH_000371-T1
OG0001092	GBNWG_000496-T1	GBNWH_002249-T1
OG0001093	GBNWG_000501-T1	GBNWH_002652-T1
OG0001094	GBNWG_000503-T1	GBNWH_011594-T1
OG0001095	GBNWG_000510-T1	GBNWH_010027-T1
OG0001096	GBNWG_000511-T1	GBNWH_001068-T1
OG0001097	GBNWG_000512-T1	GBNWH_010370-T1
OG0001098	GBNWG_000513-T1	GBNWH_006464-T1
OG0001099	GBNWG_000514-T1	GBNWH_005459-T1
OG0001100	GBNWG_000519-T1	GBNWH_001854-T1
OG0001101	GBNWG_000534-T1	GBNWH_010787-T1
OG0001102	GBNWG_000535-T1	GBNWH_000013-T1
OG0001103	GBNWG_000538-T1	GBNWH_010160-T1
OG0001104	GBNWG_000541-T1	GBNWH_003435-T1
OG0001105	GBNWG_000542-T1	GBNWH_011837-T1
OG0001106	GBNWG_000548-T1	GBNWH_004049-T1
OG0001107	GBNWG_000560-T1	GBNWH_011771-T1
OG0001108	GBNWG_000566-T1	GBNWH_002009-T1
OG0001109	GBNWG_000567-T1	GBNWH_011246-T1
OG0001110	GBNWG_000570-T1	GBNWH_006523-T1
OG0001111	GBNWG_000571-T1	GBNWH_003269-T1
OG0001112	GBNWG_000574-T1	GBNWH_009434-T1
OG0001113	GBNWG_000575-T1	GBNWH_011854-T1
OG0001114	GBNWG_000577-T1	GBNWH_000051-T1
OG0001115	GBNWG_000585-T1	GBNWH_012196-T1
OG0001116	GBNWG_000589-T1	GBNWH_010092-T1
OG0001117	GBNWG_000590-T1	GBNWH_000243-T1
OG0001118	GBNWG_000591-T1	GBNWH_000365-T1
OG0001119	GBNWG_000592-T1	GBNWH_001678-T1
OG0001120	GBNWG_000598-T1	GBNWH_000525-T1
OG0001121	GBNWG_000612-T1	GBNWH_004054-T1
OG0001122	GBNWG_000626-T1	GBNWH_010708-T1
OG0001123	GBNWG_000627-T1	GBNWH_000112-T1
OG0001124	GBNWG_000634-T1	GBNWH_002812-T1
OG0001125	GBNWG_000636-T1	GBNWH_012130-T1
OG0001126	GBNWG_000639-T1	GBNWH_008067-T1
OG0001127	GBNWG_000640-T1	GBNWH_006868-T1
OG0001128	GBNWG_000641-T1	GBNWH_001125-T1
OG0001129	GBNWG_000643-T1	GBNWH_000327-T1
OG0001130	GBNWG_000644-T1	GBNWH_005212-T1
OG0001131	GBNWG_000645-T1	GBNWH_000589-T1
OG0001132	GBNWG_000646-T1	GBNWH_004648-T1
OG0001133	GBNWG_000648-T1	GBNWH_010163-T1
OG0001134	GBNWG_000649-T1	GBNWH_006883-T1
OG0001135	GBNWG_000658-T1	GBNWH_006482-T1
OG0001136	GBNWG_000661-T1	GBNWH_012083-T1
OG0001137	GBNWG_000662-T1	GBNWH_010007-T1
OG0001138	GBNWG_000663-T1	GBNWH_007228-T1
OG0001139	GBNWG_000672-T1	GBNWH_001334-T1
OG0001140	GBNWG_000673-T1	GBNWH_007221-T1
OG0001141	GBNWG_000674-T1	GBNWH_002481-T1
OG0001142	GBNWG_000675-T1	GBNWH_005486-T1
OG0001143	GBNWG_000676-T1	GBNWH_002503-T1
OG0001144	GBNWG_000677-T1	GBNWH_001081-T1
OG0001145	GBNWG_000678-T1	GBNWH_003350-T1
OG0001146	GBNWG_000686-T1	GBNWH_006377-T1
OG0001147	GBNWG_000687-T1	GBNWH_004930-T1
OG0001148	GBNWG_000688-T1	GBNWH_012094-T1
OG0001149	GBNWG_000689-T1	GBNWH_008107-T1
OG0001150	GBNWG_000691-T1	GBNWH_006288-T1
OG0001151	GBNWG_000696-T1	GBNWH_003775-T1
OG0001152	GBNWG_000700-T1	GBNWH_005684-T1
OG0001153	GBNWG_000704-T1	GBNWH_008898-T1
OG0001154	GBNWG_000708-T1	GBNWH_001348-T1
OG0001155	GBNWG_000710-T1	GBNWH_010389-T1
OG0001156	GBNWG_000711-T1	GBNWH_009455-T1
OG0001157	GBNWG_000712-T1	GBNWH_005814-T1
OG0001158	GBNWG_000713-T1	GBNWH_009649-T1
OG0001159	GBNWG_000715-T1	GBNWH_011847-T1
OG0001160	GBNWG_000718-T1	GBNWH_004836-T1
OG0001161	GBNWG_000719-T1	GBNWH_002489-T1
OG0001162	GBNWG_000720-T1	GBNWH_006354-T1
OG0001163	GBNWG_000731-T1	GBNWH_007978-T1
OG0001164	GBNWG_000734-T1	GBNWH_002658-T1
OG0001165	GBNWG_000735-T1	GBNWH_000029-T1
OG0001166	GBNWG_000736-T1	GBNWH_009334-T1
OG0001167	GBNWG_000738-T1	GBNWH_009523-T1
OG0001168	GBNWG_000741-T1	GBNWH_010844-T1
OG0001169	GBNWG_000745-T1	GBNWH_004158-T1
OG0001170	GBNWG_000747-T1	GBNWH_011990-T1
OG0001171	GBNWG_000751-T1	GBNWH_011082-T1
OG0001172	GBNWG_000752-T1	GBNWH_003455-T1
OG0001173	GBNWG_000753-T1	GBNWH_001171-T1
OG0001174	GBNWG_000757-T1	GBNWH_009256-T1
OG0001175	GBNWG_000759-T1	GBNWH_001985-T1
OG0001176	GBNWG_000762-T1	GBNWH_007353-T1
OG0001177	GBNWG_000765-T1	GBNWH_000024-T1
OG0001178	GBNWG_000767-T1	GBNWH_000871-T1
OG0001179	GBNWG_000770-T1	GBNWH_007348-T1
OG0001180	GBNWG_000771-T1	GBNWH_004305-T1
OG0001181	GBNWG_000772-T1	GBNWH_000561-T1
OG0001182	GBNWG_000773-T1	GBNWH_002506-T1
OG0001183	GBNWG_000777-T1	GBNWH_003442-T1
OG0001184	GBNWG_000780-T1	GBNWH_000133-T1
OG0001185	GBNWG_000782-T1	GBNWH_006039-T1
OG0001186	GBNWG_000783-T1	GBNWH_002155-T1
OG0001187	GBNWG_000785-T1	GBNWH_008718-T1
OG0001188	GBNWG_000786-T1	GBNWH_002311-T1
OG0001189	GBNWG_000789-T1	GBNWH_003039-T1
OG0001190	GBNWG_000795-T1	GBNWH_002119-T1
OG0001191	GBNWG_000796-T1	GBNWH_004956-T1
OG0001192	GBNWG_000800-T1	GBNWH_010842-T1
OG0001193	GBNWG_000805-T1	GBNWH_002557-T1
OG0001194	GBNWG_000807-T1	GBNWH_008982-T1
OG0001195	GBNWG_000814-T1	GBNWH_002253-T1
OG0001196	GBNWG_000818-T1	GBNWH_007319-T1
OG0001197	GBNWG_000820-T1	GBNWH_004380-T1
OG0001198	GBNWG_000823-T1	GBNWH_001190-T1
OG0001199	GBNWG_000825-T1	GBNWH_010888-T1
OG0001200	GBNWG_000839-T1	GBNWH_010648-T1
OG0001201	GBNWG_000840-T1	GBNWH_000326-T1
OG0001202	GBNWG_000845-T1	GBNWH_010544-T1
OG0001203	GBNWG_000846-T1	GBNWH_007167-T1
OG0001204	GBNWG_000847-T1	GBNWH_001309-T1
OG0001205	GBNWG_000849-T1	GBNWH_009815-T1
OG0001206	GBNWG_000852-T1	GBNWH_001010-T1
OG0001207	GBNWG_000853-T1	GBNWH_006896-T1
OG0001208	GBNWG_000854-T1	GBNWH_000451-T1
OG0001209	GBNWG_000857-T1	GBNWH_002549-T1
OG0001210	GBNWG_000858-T1	GBNWH_006902-T1
OG0001211	GBNWG_000860-T1	GBNWH_003789-T1
OG0001212	GBNWG_000862-T1	GBNWH_004776-T1
OG0001213	GBNWG_000863-T1	GBNWH_007998-T1
OG0001214	GBNWG_000887-T1	GBNWH_004613-T1
OG0001215	GBNWG_000923-T1	GBNWH_004699-T1
OG0001216	GBNWG_000930-T1	GBNWH_006202-T1
OG0001217	GBNWG_000933-T1	GBNWH_008908-T1
OG0001218	GBNWG_000935-T1	GBNWH_011902-T1
OG0001219	GBNWG_000937-T1	GBNWH_000964-T1
OG0001220	GBNWG_000943-T1	GBNWH_009168-T1
OG0001221	GBNWG_000944-T1	GBNWH_008353-T1
OG0001222	GBNWG_000945-T1	GBNWH_006284-T1
OG0001223	GBNWG_000946-T1	GBNWH_007543-T1
OG0001224	GBNWG_000950-T1	GBNWH_003363-T1
OG0001225	GBNWG_000952-T1	GBNWH_000504-T1
OG0001226	GBNWG_000953-T1	GBNWH_012053-T1
OG0001227	GBNWG_000956-T1	GBNWH_010492-T1
OG0001228	GBNWG_000961-T1	GBNWH_000984-T1
OG0001229	GBNWG_000963-T1	GBNWH_002457-T1
OG0001230	GBNWG_000967-T1	GBNWH_010025-T1
OG0001231	GBNWG_000970-T1	GBNWH_000718-T1
OG0001232	GBNWG_000976-T1	GBNWH_000895-T1
OG0001233	GBNWG_000977-T1	GBNWH_004344-T1
OG0001234	GBNWG_000979-T1	GBNWH_003059-T1
OG0001235	GBNWG_000982-T1	GBNWH_012171-T1
OG0001236	GBNWG_000985-T1	GBNWH_012033-T1
OG0001237	GBNWG_000986-T1	GBNWH_010326-T1
OG0001238	GBNWG_000987-T1	GBNWH_007079-T1
OG0001239	GBNWG_000990-T1	GBNWH_010003-T1
OG0001240	GBNWG_000991-T1	GBNWH_007226-T1
OG0001241	GBNWG_001008-T1	GBNWH_011662-T1
OG0001242	GBNWG_001009-T1	GBNWH_011347-T1
OG0001243	GBNWG_001010-T1	GBNWH_001037-T1
OG0001244	GBNWG_001011-T1	GBNWH_004082-T1
OG0001245	GBNWG_001012-T1	GBNWH_000074-T1
OG0001246	GBNWG_001013-T1	GBNWH_006922-T1
