	Circinella_umbellata_RSA_505-.aa	Circinella_umbellata_RSA_505_Plus.aa
OG0006114	GBNWG_004432-T1	
OG0006115	GBNWG_004435-T1	
OG0006116	GBNWG_004436-T1	
OG0006117	GBNWG_004437-T1	
OG0006118	GBNWG_004442-T1	
OG0006119	GBNWG_004443-T1	
OG0006120	GBNWG_004449-T1	
OG0006121	GBNWG_004451-T1	
OG0006122	GBNWG_004452-T1	
OG0006123	GBNWG_004457-T1	
OG0006124	GBNWG_004458-T1	
OG0006125	GBNWG_004460-T1	
OG0006126	GBNWG_004464-T1	
OG0006127	GBNWG_004467-T1	
OG0006128	GBNWG_004471-T1	
OG0006129	GBNWG_004474-T1	
OG0006130	GBNWG_004475-T1	
OG0006131	GBNWG_004477-T1	
OG0006132	GBNWG_004478-T1	
OG0006133	GBNWG_004479-T1	
OG0006134	GBNWG_004480-T1	
OG0006135	GBNWG_004482-T1	
OG0006136	GBNWG_004486-T1	
OG0006137	GBNWG_004491-T1	
OG0006138	GBNWG_004495-T1	
OG0006139	GBNWG_004498-T1	
OG0006140	GBNWG_004501-T1	
OG0006141	GBNWG_004502-T1	
OG0006142	GBNWG_004505-T1	
OG0006143	GBNWG_004507-T1	
OG0006144	GBNWG_004508-T1	
OG0006145	GBNWG_004509-T1	
OG0006146	GBNWG_004511-T1	
OG0006147	GBNWG_004515-T1	
OG0006148	GBNWG_004517-T1	
OG0006149	GBNWG_004519-T1	
OG0006150	GBNWG_004520-T1	
OG0006151	GBNWG_004521-T1	
OG0006152	GBNWG_004522-T1	
OG0006153	GBNWG_004523-T1	
OG0006154	GBNWG_004525-T1	
OG0006155	GBNWG_004526-T1	
OG0006156	GBNWG_004527-T1	
OG0006157	GBNWG_004528-T1	
OG0006158	GBNWG_004529-T1	
OG0006159	GBNWG_004531-T1	
OG0006160	GBNWG_004532-T1	
OG0006161	GBNWG_004534-T1	
OG0006162	GBNWG_004535-T1	
OG0006163	GBNWG_004536-T1	
OG0006164	GBNWG_004537-T1	
OG0006165	GBNWG_004538-T1	
OG0006166	GBNWG_004540-T1	
OG0006167	GBNWG_004541-T1	
OG0006168	GBNWG_004542-T1	
OG0006169	GBNWG_004543-T1	
OG0006170	GBNWG_004544-T1	
OG0006171	GBNWG_004545-T1	
OG0006172	GBNWG_004546-T1	
OG0006173	GBNWG_004547-T1	
OG0006174	GBNWG_004549-T1	
OG0006175	GBNWG_004550-T1	
OG0006176	GBNWG_004551-T1	
OG0006177	GBNWG_004553-T1	
OG0006178	GBNWG_004555-T1	
OG0006179	GBNWG_004556-T1	
OG0006180	GBNWG_004557-T1	
OG0006181	GBNWG_004558-T1	
OG0006182	GBNWG_004559-T1	
OG0006183	GBNWG_004560-T1	
OG0006184	GBNWG_004563-T1	
OG0006185	GBNWG_004566-T1	
OG0006186	GBNWG_004567-T1	
OG0006187	GBNWG_004570-T1	
OG0006188	GBNWG_004573-T1	
OG0006189	GBNWG_004574-T1	
OG0006190	GBNWG_004575-T1	
OG0006191	GBNWG_004576-T1	
OG0006192	GBNWG_004577-T1	
OG0006193	GBNWG_004580-T1	
OG0006194	GBNWG_004581-T1	
OG0006195	GBNWG_004582-T1	
OG0006196	GBNWG_004583-T1	
OG0006197	GBNWG_004585-T1	
OG0006198	GBNWG_004591-T1	
OG0006199	GBNWG_004593-T1	
OG0006200	GBNWG_004594-T1	
OG0006201	GBNWG_004595-T1	
OG0006202	GBNWG_004596-T1	
OG0006203	GBNWG_004597-T1	
OG0006204	GBNWG_004598-T1	
OG0006205	GBNWG_004599-T1	
OG0006206	GBNWG_004600-T1	
OG0006207	GBNWG_004601-T1	
OG0006208	GBNWG_004603-T1	
OG0006209	GBNWG_004604-T1	
OG0006210	GBNWG_004605-T1	
OG0006211	GBNWG_004606-T1	
OG0006212	GBNWG_004607-T1	
OG0006213	GBNWG_004609-T1	
OG0006214	GBNWG_004610-T1	
OG0006215	GBNWG_004613-T1	
OG0006216	GBNWG_004616-T1	
OG0006217	GBNWG_004617-T1	
OG0006218	GBNWG_004619-T1	
OG0006219	GBNWG_004620-T1	
OG0006220	GBNWG_004621-T1	
OG0006221	GBNWG_004622-T1	
OG0006222	GBNWG_004623-T1	
OG0006223	GBNWG_004624-T1	
OG0006224	GBNWG_004625-T1	
OG0006225	GBNWG_004626-T1	
OG0006226	GBNWG_004627-T1	
OG0006227	GBNWG_004628-T1	
OG0006228	GBNWG_004630-T1	
OG0006229	GBNWG_004631-T1	
OG0006230	GBNWG_004632-T1	
OG0006231	GBNWG_004633-T1	
OG0006232	GBNWG_004634-T1	
OG0006233	GBNWG_004635-T1	
OG0006234	GBNWG_004638-T1	
OG0006235	GBNWG_004639-T1	
OG0006236	GBNWG_004641-T1	
OG0006237	GBNWG_004643-T1	
OG0006238	GBNWG_004645-T1	
OG0006239	GBNWG_004649-T1	
OG0006240	GBNWG_004652-T1	
OG0006241	GBNWG_004653-T1	
OG0006242	GBNWG_004659-T1	
OG0006243	GBNWG_004660-T1	
OG0006244	GBNWG_004662-T1	
OG0006245	GBNWG_004663-T1	
OG0006246	GBNWG_004664-T1	
OG0006247	GBNWG_004666-T1	
OG0006248	GBNWG_004670-T1	
OG0006249	GBNWG_004671-T1	
OG0006250	GBNWG_004672-T1	
OG0006251	GBNWG_004674-T1	
OG0006252	GBNWG_004675-T1	
OG0006253	GBNWG_004676-T1	
OG0006254	GBNWG_004677-T1	
OG0006255	GBNWG_004678-T1	
OG0006256	GBNWG_004679-T1	
OG0006257	GBNWG_004680-T1	
OG0006258	GBNWG_004681-T1	
OG0006259	GBNWG_004682-T1	
OG0006260	GBNWG_004683-T1	
OG0006261	GBNWG_004685-T1	
OG0006262	GBNWG_004686-T1	
OG0006263	GBNWG_004687-T1	
OG0006264	GBNWG_004688-T1	
OG0006265	GBNWG_004689-T1	
OG0006266	GBNWG_004690-T1	
OG0006267	GBNWG_004692-T1	
OG0006268	GBNWG_004693-T1	
OG0006269	GBNWG_004694-T1	
OG0006270	GBNWG_004695-T1	
OG0006271	GBNWG_004697-T1	
OG0006272	GBNWG_004698-T1	
OG0006273	GBNWG_004699-T1	
OG0006274	GBNWG_004700-T1	
OG0006275	GBNWG_004701-T1	
OG0006276	GBNWG_004702-T1	
OG0006277	GBNWG_004705-T1	
OG0006278	GBNWG_004707-T1	
OG0006279	GBNWG_004708-T1	
OG0006280	GBNWG_004710-T1	
OG0006281	GBNWG_004711-T1	
OG0006282	GBNWG_004712-T1	
OG0006283	GBNWG_004713-T1	
OG0006284	GBNWG_004714-T1	
OG0006285	GBNWG_004715-T1	
OG0006286	GBNWG_004716-T1	
OG0006287	GBNWG_004718-T1	
OG0006288	GBNWG_004719-T1	
OG0006289	GBNWG_004720-T1	
OG0006290	GBNWG_004721-T1	
OG0006291	GBNWG_004722-T1	
OG0006292	GBNWG_004723-T1	
OG0006293	GBNWG_004724-T1	
OG0006294	GBNWG_004725-T1	
OG0006295	GBNWG_004726-T1	
OG0006296	GBNWG_004732-T1	
OG0006297	GBNWG_004735-T1	
OG0006298	GBNWG_004737-T1	
OG0006299	GBNWG_004745-T1	
OG0006300	GBNWG_004746-T1	
OG0006301	GBNWG_004749-T1	
OG0006302	GBNWG_004750-T1	
OG0006303	GBNWG_004752-T1	
OG0006304	GBNWG_004761-T1	
OG0006305	GBNWG_004763-T1	
OG0006306	GBNWG_004764-T1	
OG0006307	GBNWG_004765-T1	
OG0006308	GBNWG_004766-T1	
OG0006309	GBNWG_004768-T1	
OG0006310	GBNWG_004771-T1	
OG0006311	GBNWG_004775-T1	
OG0006312	GBNWG_004778-T1	
OG0006313	GBNWG_004780-T1	
OG0006314	GBNWG_004781-T1	
OG0006315	GBNWG_004784-T1	
OG0006316	GBNWG_004785-T1	
OG0006317	GBNWG_004786-T1	
OG0006318	GBNWG_004788-T1	
OG0006319	GBNWG_004789-T1	
OG0006320	GBNWG_004792-T1	
OG0006321	GBNWG_004793-T1	
OG0006322	GBNWG_004794-T1	
OG0006323	GBNWG_004795-T1	
OG0006324	GBNWG_004796-T1	
OG0006325	GBNWG_004797-T1	
OG0006326	GBNWG_004799-T1	
OG0006327	GBNWG_004806-T1	
OG0006328	GBNWG_004808-T1	
OG0006329	GBNWG_004809-T1	
OG0006330	GBNWG_004810-T1	
OG0006331	GBNWG_004812-T1	
OG0006332	GBNWG_004813-T1	
OG0006333	GBNWG_004814-T1	
OG0006334	GBNWG_004815-T1	
OG0006335	GBNWG_004816-T1	
OG0006336	GBNWG_004817-T1	
OG0006337	GBNWG_004820-T1	
OG0006338	GBNWG_004821-T1	
OG0006339	GBNWG_004822-T1	
OG0006340	GBNWG_004824-T1	
OG0006341	GBNWG_004825-T1	
OG0006342	GBNWG_004826-T1	
OG0006343	GBNWG_004827-T1	
OG0006344	GBNWG_004829-T1	
OG0006345	GBNWG_004831-T1	
OG0006346	GBNWG_004832-T1	
OG0006347	GBNWG_004833-T1	
OG0006348	GBNWG_004834-T1	
OG0006349	GBNWG_004836-T1	
OG0006350	GBNWG_004847-T1	
OG0006351	GBNWG_004848-T1	
OG0006352	GBNWG_004849-T1	
OG0006353	GBNWG_004850-T1	
OG0006354	GBNWG_004851-T1	
OG0006355	GBNWG_004856-T1	
OG0006356	GBNWG_004859-T1	
OG0006357	GBNWG_004860-T1	
OG0006358	GBNWG_004862-T1	
OG0006359	GBNWG_004864-T1	
OG0006360	GBNWG_004865-T1	
OG0006361	GBNWG_004868-T1	
OG0006362	GBNWG_004869-T1	
OG0006363	GBNWG_004870-T1	
OG0006364	GBNWG_004871-T1	
OG0006365	GBNWG_004873-T1	
OG0006366	GBNWG_004874-T1	
OG0006367	GBNWG_004875-T1	
OG0006368	GBNWG_004877-T1	
OG0006369	GBNWG_004879-T1	
OG0006370	GBNWG_004880-T1	
OG0006371	GBNWG_004881-T1	
OG0006372	GBNWG_004882-T1	
OG0006373	GBNWG_004886-T1	
OG0006374	GBNWG_004887-T1	
OG0006375	GBNWG_004889-T1	
OG0006376	GBNWG_004890-T1	
OG0006377	GBNWG_004892-T1	
OG0006378	GBNWG_004893-T1	
OG0006379	GBNWG_004894-T1	
OG0006380	GBNWG_004895-T1	
OG0006381	GBNWG_004896-T1	
OG0006382	GBNWG_004897-T1	
OG0006383	GBNWG_004898-T1	
OG0006384	GBNWG_004899-T1	
OG0006385	GBNWG_004900-T1	
OG0006386	GBNWG_004901-T1	
OG0006387	GBNWG_004902-T1	
OG0006388	GBNWG_004903-T1	
OG0006389	GBNWG_004904-T1	
OG0006390	GBNWG_004905-T1	
OG0006391	GBNWG_004906-T1	
OG0006392	GBNWG_004907-T1	
OG0006393	GBNWG_004908-T1	
OG0006394	GBNWG_004909-T1	
OG0006395	GBNWG_004913-T1	
OG0006396	GBNWG_004914-T1	
OG0006397	GBNWG_004915-T1	
OG0006398	GBNWG_004917-T1	
OG0006399	GBNWG_004918-T1	
OG0006400	GBNWG_004919-T1	
OG0006401	GBNWG_004920-T1	
OG0006402	GBNWG_004921-T1	
OG0006403	GBNWG_004922-T1	
OG0006404	GBNWG_004923-T1	
OG0006405	GBNWG_004924-T1	
OG0006406	GBNWG_004925-T1	
OG0006407	GBNWG_004926-T1	
OG0006408	GBNWG_004928-T1	
OG0006409	GBNWG_004929-T1	
OG0006410	GBNWG_004930-T1	
OG0006411	GBNWG_004931-T1	
OG0006412	GBNWG_004934-T1	
OG0006413	GBNWG_004935-T1	
OG0006414	GBNWG_004936-T1	
OG0006415	GBNWG_004937-T1	
OG0006416	GBNWG_004939-T1	
OG0006417	GBNWG_004940-T1	
OG0006418	GBNWG_004941-T1	
OG0006419	GBNWG_004942-T1	
OG0006420	GBNWG_004945-T1	
OG0006421	GBNWG_004947-T1	
OG0006422	GBNWG_004949-T1	
OG0006423	GBNWG_004951-T1	
OG0006424	GBNWG_004952-T1	
OG0006425	GBNWG_004954-T1	
OG0006426	GBNWG_004955-T1	
OG0006427	GBNWG_004959-T1	
OG0006428	GBNWG_004961-T1	
OG0006429	GBNWG_004962-T1	
OG0006430	GBNWG_004967-T1	
OG0006431	GBNWG_004969-T1	
OG0006432	GBNWG_004971-T1	
OG0006433	GBNWG_004974-T1	
OG0006434	GBNWG_004976-T1	
OG0006435	GBNWG_004977-T1	
OG0006436	GBNWG_004980-T1	
OG0006437	GBNWG_004981-T1	
OG0006438	GBNWG_004982-T1	
OG0006439	GBNWG_004983-T1	
OG0006440	GBNWG_004986-T1	
OG0006441	GBNWG_004988-T1	
OG0006442	GBNWG_004989-T1	
OG0006443	GBNWG_004990-T1	
OG0006444	GBNWG_004991-T1	
OG0006445	GBNWG_004992-T1	
OG0006446	GBNWG_004993-T1	
OG0006447	GBNWG_004994-T1	
OG0006448	GBNWG_004995-T1	
OG0006449	GBNWG_004996-T1	
OG0006450	GBNWG_004997-T1	
OG0006451	GBNWG_004998-T1	
OG0006452	GBNWG_005001-T1	
OG0006453	GBNWG_005002-T1	
OG0006454	GBNWG_005004-T1	
OG0006455	GBNWG_005005-T1	
OG0006456	GBNWG_005006-T1	
OG0006457	GBNWG_005009-T1	
OG0006458	GBNWG_005011-T1	
OG0006459	GBNWG_005012-T1	
OG0006460	GBNWG_005016-T1	
OG0006461	GBNWG_005019-T1	
OG0006462	GBNWG_005020-T1	
OG0006463	GBNWG_005021-T1	
OG0006464	GBNWG_005022-T1	
OG0006465	GBNWG_005026-T1	
OG0006466	GBNWG_005028-T1	
OG0006467	GBNWG_005031-T1	
OG0006468	GBNWG_005033-T1	
OG0006469	GBNWG_005036-T1	
OG0006470	GBNWG_005037-T1	
OG0006471	GBNWG_005038-T1	
OG0006472	GBNWG_005039-T1	
OG0006473	GBNWG_005040-T1	
OG0006474	GBNWG_005043-T1	
OG0006475	GBNWG_005045-T1	
OG0006476	GBNWG_005046-T1	
OG0006477	GBNWG_005048-T1	
OG0006478	GBNWG_005049-T1	
OG0006479	GBNWG_005050-T1	
OG0006480	GBNWG_005051-T1	
OG0006481	GBNWG_005053-T1	
OG0006482	GBNWG_005054-T1	
OG0006483	GBNWG_005055-T1	
OG0006484	GBNWG_005058-T1	
OG0006485	GBNWG_005059-T1	
OG0006486	GBNWG_005061-T1	
OG0006487	GBNWG_005064-T1	
OG0006488	GBNWG_005066-T1	
OG0006489	GBNWG_005070-T1	
OG0006490	GBNWG_005074-T1	
OG0006491	GBNWG_005075-T1	
OG0006492	GBNWG_005078-T1	
OG0006493	GBNWG_005079-T1	
OG0006494	GBNWG_005080-T1	
OG0006495	GBNWG_005083-T1	
OG0006496	GBNWG_005086-T1	
OG0006497	GBNWG_005091-T1	
OG0006498	GBNWG_005092-T1	
OG0006499	GBNWG_005093-T1	
OG0006500	GBNWG_005095-T1	
OG0006501	GBNWG_005096-T1	
OG0006502	GBNWG_005097-T1	
OG0006503	GBNWG_005100-T1	
OG0006504	GBNWG_005101-T1	
OG0006505	GBNWG_005103-T1	
OG0006506	GBNWG_005104-T1	
OG0006507	GBNWG_005106-T1	
OG0006508	GBNWG_005107-T1	
OG0006509	GBNWG_005110-T1	
OG0006510	GBNWG_005113-T1	
OG0006511	GBNWG_005114-T1	
OG0006512	GBNWG_005116-T1	
OG0006513	GBNWG_005117-T1	
OG0006514	GBNWG_005118-T1	
OG0006515	GBNWG_005119-T1	
OG0006516	GBNWG_005121-T1	
OG0006517	GBNWG_005122-T1	
OG0006518	GBNWG_005123-T1	
OG0006519	GBNWG_005124-T1	
OG0006520	GBNWG_005125-T1	
OG0006521	GBNWG_005126-T1	
OG0006522	GBNWG_005128-T1	
OG0006523	GBNWG_005129-T1	
OG0006524	GBNWG_005131-T1	
OG0006525	GBNWG_005132-T1	
OG0006526	GBNWG_005133-T1	
OG0006527	GBNWG_005136-T1	
OG0006528	GBNWG_005137-T1	
OG0006529	GBNWG_005140-T1	
OG0006530	GBNWG_005141-T1	
OG0006531	GBNWG_005142-T1	
OG0006532	GBNWG_005143-T1	
OG0006533	GBNWG_005149-T1	
OG0006534	GBNWG_005153-T1	
OG0006535	GBNWG_005155-T1	
OG0006536	GBNWG_005157-T1	
OG0006537	GBNWG_005161-T1	
OG0006538	GBNWG_005162-T1	
OG0006539	GBNWG_005164-T1	
OG0006540	GBNWG_005165-T1	
OG0006541	GBNWG_005169-T1	
OG0006542	GBNWG_005170-T1	
OG0006543	GBNWG_005172-T1	
OG0006544	GBNWG_005173-T1	
OG0006545	GBNWG_005176-T1	
OG0006546	GBNWG_005177-T1	
OG0006547	GBNWG_005180-T1	
OG0006548	GBNWG_005181-T1	
OG0006549	GBNWG_005182-T1	
OG0006550	GBNWG_005186-T1	
OG0006551	GBNWG_005188-T1	
OG0006552	GBNWG_005189-T1	
OG0006553	GBNWG_005190-T1	
OG0006554	GBNWG_005191-T1	
OG0006555	GBNWG_005192-T1	
OG0006556	GBNWG_005194-T1	
OG0006557	GBNWG_005195-T1	
OG0006558	GBNWG_005197-T1	
OG0006559	GBNWG_005198-T1	
OG0006560	GBNWG_005199-T1	
OG0006561	GBNWG_005200-T1	
OG0006562	GBNWG_005201-T1	
OG0006563	GBNWG_005202-T1	
OG0006564	GBNWG_005203-T1	
OG0006565	GBNWG_005204-T1	
OG0006566	GBNWG_005205-T1	
OG0006567	GBNWG_005207-T1	
OG0006568	GBNWG_005208-T1	
OG0006569	GBNWG_005209-T1	
OG0006570	GBNWG_005210-T1	
OG0006571	GBNWG_005212-T1	
OG0006572	GBNWG_005216-T1	
OG0006573	GBNWG_005217-T1	
OG0006574	GBNWG_005218-T1	
OG0006575	GBNWG_005219-T1	
OG0006576	GBNWG_005220-T1	
OG0006577	GBNWG_005223-T1	
OG0006578	GBNWG_005224-T1	
OG0006579	GBNWG_005225-T1	
OG0006580	GBNWG_005226-T1	
OG0006581	GBNWG_005234-T1	
OG0006582	GBNWG_005240-T1	
OG0006583	GBNWG_005243-T1	
OG0006584	GBNWG_005244-T1	
OG0006585	GBNWG_005245-T1	
OG0006586	GBNWG_005246-T1	
OG0006587	GBNWG_005248-T1	
OG0006588	GBNWG_005250-T1	
OG0006589	GBNWG_005251-T1	
OG0006590	GBNWG_005252-T1	
OG0006591	GBNWG_005253-T1	
OG0006592	GBNWG_005255-T1	
OG0006593	GBNWG_005256-T1	
OG0006594	GBNWG_005257-T1	
OG0006595	GBNWG_005258-T1	
OG0006596	GBNWG_005259-T1	
OG0006597	GBNWG_005260-T1	
OG0006598	GBNWG_005262-T1	
OG0006599	GBNWG_005263-T1	
OG0006600	GBNWG_005266-T1	
OG0006601	GBNWG_005267-T1	
OG0006602	GBNWG_005269-T1	
OG0006603	GBNWG_005271-T1	
OG0006604	GBNWG_005274-T1	
OG0006605	GBNWG_005275-T1	
OG0006606	GBNWG_005276-T1	
OG0006607	GBNWG_005277-T1	
OG0006608	GBNWG_005278-T1	
OG0006609	GBNWG_005279-T1	
OG0006610	GBNWG_005281-T1	
OG0006611	GBNWG_005284-T1	
OG0006612	GBNWG_005285-T1	
OG0006613	GBNWG_005287-T1	
OG0006614	GBNWG_005291-T1	
OG0006615	GBNWG_005293-T1	
OG0006616	GBNWG_005294-T1	
OG0006617	GBNWG_005296-T1	
OG0006618	GBNWG_005300-T1	
OG0006619	GBNWG_005301-T1	
OG0006620	GBNWG_005304-T1	
OG0006621	GBNWG_005308-T1	
OG0006622	GBNWG_005311-T1	
OG0006623	GBNWG_005312-T1	
OG0006624	GBNWG_005313-T1	
OG0006625	GBNWG_005315-T1	
OG0006626	GBNWG_005317-T1	
OG0006627	GBNWG_005319-T1	
OG0006628	GBNWG_005322-T1	
OG0006629	GBNWG_005323-T1	
OG0006630	GBNWG_005326-T1	
OG0006631	GBNWG_005327-T1	
OG0006632	GBNWG_005328-T1	
OG0006633	GBNWG_005329-T1	
OG0006634	GBNWG_005330-T1	
OG0006635	GBNWG_005331-T1	
OG0006636	GBNWG_005333-T1	
OG0006637	GBNWG_005335-T1	
OG0006638	GBNWG_005337-T1	
OG0006639	GBNWG_005339-T1	
OG0006640	GBNWG_005341-T1	
OG0006641	GBNWG_005342-T1	
OG0006642	GBNWG_005350-T1	
OG0006643	GBNWG_005351-T1	
OG0006644	GBNWG_005354-T1	
OG0006645	GBNWG_005359-T1	
OG0006646	GBNWG_005362-T1	
OG0006647	GBNWG_005363-T1	
OG0006648	GBNWG_005365-T1	
OG0006649	GBNWG_005368-T1	
OG0006650	GBNWG_005369-T1	
OG0006651	GBNWG_005370-T1	
OG0006652	GBNWG_005371-T1	
OG0006653	GBNWG_005372-T1	
OG0006654	GBNWG_005373-T1	
OG0006655	GBNWG_005374-T1	
OG0006656	GBNWG_005377-T1	
OG0006657	GBNWG_005378-T1	
OG0006658	GBNWG_005379-T1	
OG0006659	GBNWG_005380-T1	
OG0006660	GBNWG_005381-T1	
OG0006661	GBNWG_005382-T1	
OG0006662	GBNWG_005383-T1	
OG0006663	GBNWG_005385-T1	
OG0006664	GBNWG_005387-T1	
OG0006665	GBNWG_005388-T1	
OG0006666	GBNWG_005390-T1	
OG0006667	GBNWG_005391-T1	
OG0006668	GBNWG_005392-T1	
OG0006669	GBNWG_005393-T1	
OG0006670	GBNWG_005394-T1	
OG0006671	GBNWG_005395-T1	
OG0006672	GBNWG_005396-T1	
OG0006673	GBNWG_005397-T1	
OG0006674	GBNWG_005399-T1	
OG0006675	GBNWG_005400-T1	
OG0006676	GBNWG_005401-T1	
OG0006677	GBNWG_005403-T1	
OG0006678	GBNWG_005404-T1	
OG0006679	GBNWG_005405-T1	
OG0006680	GBNWG_005406-T1	
OG0006681	GBNWG_005407-T1	
OG0006682	GBNWG_005408-T1	
OG0006683	GBNWG_005409-T1	
OG0006684	GBNWG_005410-T1	
OG0006685	GBNWG_005411-T1	
OG0006686	GBNWG_005412-T1	
OG0006687	GBNWG_005413-T1	
OG0006688	GBNWG_005414-T1	
OG0006689	GBNWG_005421-T1	
OG0006690	GBNWG_005422-T1	
OG0006691	GBNWG_005427-T1	
OG0006692	GBNWG_005428-T1	
OG0006693	GBNWG_005433-T1	
OG0006694	GBNWG_005434-T1	
OG0006695	GBNWG_005435-T1	
OG0006696	GBNWG_005436-T1	
OG0006697	GBNWG_005441-T1	
OG0006698	GBNWG_005442-T1	
OG0006699	GBNWG_005448-T1	
OG0006700	GBNWG_005452-T1	
OG0006701	GBNWG_005453-T1	
OG0006702	GBNWG_005456-T1	
OG0006703	GBNWG_005457-T1	
OG0006704	GBNWG_005461-T1	
OG0006705	GBNWG_005464-T1	
OG0006706	GBNWG_005468-T1	
OG0006707	GBNWG_005469-T1	
OG0006708	GBNWG_005473-T1	
OG0006709	GBNWG_005475-T1	
OG0006710	GBNWG_005477-T1	
OG0006711	GBNWG_005479-T1	
OG0006712	GBNWG_005481-T1	
OG0006713	GBNWG_005486-T1	
OG0006714	GBNWG_005487-T1	
OG0006715	GBNWG_005488-T1	
OG0006716	GBNWG_005489-T1	
OG0006717	GBNWG_005490-T1	
OG0006718	GBNWG_005491-T1	
OG0006719	GBNWG_005494-T1	
OG0006720	GBNWG_005495-T1	
OG0006721	GBNWG_005496-T1	
OG0006722	GBNWG_005497-T1	
OG0006723	GBNWG_005498-T1	
OG0006724	GBNWG_005499-T1	
OG0006725	GBNWG_005500-T1	
OG0006726	GBNWG_005502-T1	
OG0006727	GBNWG_005503-T1	
OG0006728	GBNWG_005504-T1	
OG0006729	GBNWG_005507-T1	
OG0006730	GBNWG_005513-T1	
OG0006731	GBNWG_005514-T1	
OG0006732	GBNWG_005516-T1	
OG0006733	GBNWG_005518-T1	
OG0006734	GBNWG_005519-T1	
OG0006735	GBNWG_005520-T1	
OG0006736	GBNWG_005521-T1	
OG0006737	GBNWG_005522-T1	
OG0006738	GBNWG_005523-T1	
OG0006739	GBNWG_005525-T1	
OG0006740	GBNWG_005528-T1	
OG0006741	GBNWG_005530-T1	
OG0006742	GBNWG_005531-T1	
OG0006743	GBNWG_005533-T1	
OG0006744	GBNWG_005535-T1	
OG0006745	GBNWG_005536-T1	
OG0006746	GBNWG_005537-T1	
OG0006747	GBNWG_005538-T1	
OG0006748	GBNWG_005539-T1	
OG0006749	GBNWG_005540-T1	
OG0006750	GBNWG_005541-T1	
OG0006751	GBNWG_005542-T1	
OG0006752	GBNWG_005544-T1	
OG0006753	GBNWG_005545-T1	
OG0006754	GBNWG_005546-T1	
OG0006755	GBNWG_005547-T1	
OG0006756	GBNWG_005549-T1	
OG0006757	GBNWG_005550-T1	
OG0006758	GBNWG_005553-T1	
OG0006759	GBNWG_005556-T1	
OG0006760	GBNWG_005559-T1	
OG0006761	GBNWG_005560-T1	
OG0006762	GBNWG_005567-T1	
OG0006763	GBNWG_005568-T1	
OG0006764	GBNWG_005569-T1	
OG0006765	GBNWG_005574-T1	
OG0006766	GBNWG_005575-T1	
OG0006767	GBNWG_005576-T1	
OG0006768	GBNWG_005578-T1	
OG0006769	GBNWG_005579-T1	
OG0006770	GBNWG_005580-T1	
OG0006771	GBNWG_005581-T1	
OG0006772	GBNWG_005582-T1	
OG0006773	GBNWG_005583-T1	
OG0006774	GBNWG_005584-T1	
OG0006775	GBNWG_005585-T1	
OG0006776	GBNWG_005586-T1	
OG0006777	GBNWG_005587-T1	
OG0006778	GBNWG_005588-T1	
OG0006779	GBNWG_005589-T1	
OG0006780	GBNWG_005590-T1	
OG0006781	GBNWG_005591-T1	
OG0006782	GBNWG_005593-T1	
OG0006783	GBNWG_005594-T1	
OG0006784	GBNWG_005596-T1	
OG0006785	GBNWG_005598-T1	
OG0006786	GBNWG_005600-T1	
OG0006787	GBNWG_005602-T1	
OG0006788	GBNWG_005603-T1	
OG0006789	GBNWG_005605-T1	
OG0006790	GBNWG_005607-T1	
OG0006791	GBNWG_005609-T1	
OG0006792	GBNWG_005610-T1	
OG0006793	GBNWG_005612-T1	
OG0006794	GBNWG_005614-T1	
OG0006795	GBNWG_005616-T1	
OG0006796	GBNWG_005617-T1	
OG0006797	GBNWG_005619-T1	
OG0006798	GBNWG_005620-T1	
OG0006799	GBNWG_005621-T1	
OG0006800	GBNWG_005629-T1	
OG0006801	GBNWG_005630-T1	
OG0006802	GBNWG_005631-T1	
OG0006803	GBNWG_005633-T1	
OG0006804	GBNWG_005635-T1	
OG0006805	GBNWG_005637-T1	
OG0006806	GBNWG_005643-T1	
OG0006807	GBNWG_005644-T1	
OG0006808	GBNWG_005645-T1	
OG0006809	GBNWG_005646-T1	
OG0006810	GBNWG_005649-T1	
OG0006811	GBNWG_005650-T1	
OG0006812	GBNWG_005651-T1	
OG0006813	GBNWG_005656-T1	
OG0006814	GBNWG_005657-T1	
OG0006815	GBNWG_005658-T1	
OG0006816	GBNWG_005661-T1	
OG0006817	GBNWG_005662-T1	
OG0006818	GBNWG_005663-T1	
OG0006819	GBNWG_005664-T1	
OG0006820	GBNWG_005666-T1	
OG0006821	GBNWG_005669-T1	
OG0006822	GBNWG_005672-T1	
OG0006823	GBNWG_005675-T1	
OG0006824	GBNWG_005676-T1	
OG0006825	GBNWG_005677-T1	
OG0006826	GBNWG_005678-T1	
OG0006827	GBNWG_005682-T1	
OG0006828	GBNWG_005684-T1	
OG0006829	GBNWG_005685-T1	
OG0006830	GBNWG_005686-T1	
OG0006831	GBNWG_005690-T1	
OG0006832	GBNWG_005692-T1	
OG0006833	GBNWG_005693-T1	
OG0006834	GBNWG_005694-T1	
OG0006835	GBNWG_005695-T1	
OG0006836	GBNWG_005696-T1	
OG0006837	GBNWG_005698-T1	
OG0006838	GBNWG_005699-T1	
OG0006839	GBNWG_005700-T1	
OG0006840	GBNWG_005701-T1	
OG0006841	GBNWG_005703-T1	
OG0006842	GBNWG_005704-T1	
OG0006843	GBNWG_005705-T1	
OG0006844	GBNWG_005706-T1	
OG0006845	GBNWG_005709-T1	
OG0006846	GBNWG_005711-T1	
OG0006847	GBNWG_005712-T1	
